"","scenario","year","value","source"
"4721","IMAGE 3.0.1ADVANCE_INDC",2085,7086.89180555556,"IPCC SR15"
"4722","IMAGE 3.0.1ADVANCE_NoPolicy",2085,7104.51939444444,"IPCC SR15"
"4723","IMAGE 3.0.1ADVANCE_Reference",2085,7063.76362777778,"IPCC SR15"
"4724","POLES ADVANCEADVANCE_2020_1.5C-2100",2085,6335.75423055556,"IPCC SR15"
"4725","POLES ADVANCEADVANCE_2020_Med2C",2085,6305.37276388889,"IPCC SR15"
"4726","POLES ADVANCEADVANCE_2020_WB2C",2085,6436.51786388889,"IPCC SR15"
"4727","POLES ADVANCEADVANCE_2030_1.5C-2100",2085,6580.28423888889,"IPCC SR15"
"4728","POLES ADVANCEADVANCE_2030_Med2C",2085,6292.85100833333,"IPCC SR15"
"4729","POLES ADVANCEADVANCE_2030_Price1.5C",2085,6487.05546111111,"IPCC SR15"
"4730","POLES ADVANCEADVANCE_2030_WB2C",2085,6464.71793888889,"IPCC SR15"
"4731","POLES ADVANCEADVANCE_INDC",2085,6172.68938333333,"IPCC SR15"
"4732","POLES ADVANCEADVANCE_NoPolicy",2085,5954.62863888889,"IPCC SR15"
"4733","POLES ADVANCEADVANCE_Reference",2085,5954.07303888889,"IPCC SR15"
"4734","Shell World Energy Model 2018Sky",2085,3714.78101666667,"IPCC SR15"
"4735","WITCH-GLOBIOM 4.2ADVANCE_2020_1.5C-2100",2085,7677.11992777778,"IPCC SR15"
"4736","WITCH-GLOBIOM 4.2ADVANCE_2020_Med2C",2085,7677.11992777778,"IPCC SR15"
"4737","WITCH-GLOBIOM 4.2ADVANCE_2020_WB2C",2085,7677.11992777778,"IPCC SR15"
"4738","WITCH-GLOBIOM 4.2ADVANCE_2030_Med2C",2085,7677.11992777778,"IPCC SR15"
"4739","WITCH-GLOBIOM 4.2ADVANCE_2030_Price1.5C",2085,7677.11992777778,"IPCC SR15"
"4740","WITCH-GLOBIOM 4.2ADVANCE_2030_WB2C",2085,7677.11992777778,"IPCC SR15"
"4741","WITCH-GLOBIOM 4.2ADVANCE_INDC",2085,7677.11992777778,"IPCC SR15"
"4742","WITCH-GLOBIOM 4.2ADVANCE_NoPolicy",2085,7621.81260555556,"IPCC SR15"
"4743","WITCH-GLOBIOM 4.2ADVANCE_Reference",2085,7677.11992777778,"IPCC SR15"
"4744","AIM/CGE 2.0ADVANCE_2020_1.5C-2100",2090,6791.02777777778,"IPCC SR15"
"4745","AIM/CGE 2.0ADVANCE_2020_Med2C",2090,5449.02777777778,"IPCC SR15"
"4746","AIM/CGE 2.0ADVANCE_2020_WB2C",2090,6028.66666666667,"IPCC SR15"
"4747","AIM/CGE 2.0ADVANCE_2030_Med2C",2090,6676.97222222222,"IPCC SR15"
"4748","AIM/CGE 2.0ADVANCE_2030_Price1.5C",2090,5893.58333333333,"IPCC SR15"
"4749","AIM/CGE 2.0ADVANCE_2030_WB2C",2090,8632.11111111111,"IPCC SR15"
"4750","AIM/CGE 2.0ADVANCE_INDC",2090,7911.41666666667,"IPCC SR15"
"4751","AIM/CGE 2.0ADVANCE_NoPolicy",2090,7475.47222222222,"IPCC SR15"
"4752","AIM/CGE 2.0ADVANCE_Reference",2090,7391.08333333333,"IPCC SR15"
"4753","AIM/CGE 2.0SFCM_SSP2_Bio_1p5Degree",2090,7405.27777777778,"IPCC SR15"
"4754","AIM/CGE 2.0SFCM_SSP2_Bio_2Degree",2090,8040.25,"IPCC SR15"
"4755","AIM/CGE 2.0SFCM_SSP2_Bio_Baseline",2090,7981.11111111111,"IPCC SR15"
"4756","AIM/CGE 2.0SFCM_SSP2_EEEI_1p5Degree",2090,7256.02777777778,"IPCC SR15"
"4757","AIM/CGE 2.0SFCM_SSP2_EEEI_2Degree",2090,7567.69444444444,"IPCC SR15"
"4758","AIM/CGE 2.0SFCM_SSP2_EEEI_Baseline",2090,7312.41666666667,"IPCC SR15"
"4759","AIM/CGE 2.0SFCM_SSP2_LifeStyle_1p5Degree",2090,7457.38888888889,"IPCC SR15"
"4760","AIM/CGE 2.0SFCM_SSP2_LifeStyle_2Degree",2090,8124.80555555556,"IPCC SR15"
"4761","AIM/CGE 2.0SFCM_SSP2_LifeStyle_Baseline",2090,7822.27777777778,"IPCC SR15"
"4762","AIM/CGE 2.0SFCM_SSP2_Ref_1p5Degree",2090,7860.88888888889,"IPCC SR15"
"4763","AIM/CGE 2.0SFCM_SSP2_Ref_2Degree",2090,8364.41666666667,"IPCC SR15"
"4764","AIM/CGE 2.0SFCM_SSP2_Ref_Baseline",2090,8009.38888888889,"IPCC SR15"
"4765","AIM/CGE 2.0SFCM_SSP2_ST_CCS_1p5Degree",2090,7652.69444444444,"IPCC SR15"
"4766","AIM/CGE 2.0SFCM_SSP2_ST_CCS_2Degree",2090,8152.63888888889,"IPCC SR15"
"4767","AIM/CGE 2.0SFCM_SSP2_ST_CCS_Baseline",2090,8009.38888888889,"IPCC SR15"
"4768","AIM/CGE 2.0SFCM_SSP2_ST_bio_1p5Degree",2090,7734.27777777778,"IPCC SR15"
"4769","AIM/CGE 2.0SFCM_SSP2_ST_bio_2Degree",2090,8172.58333333333,"IPCC SR15"
"4770","AIM/CGE 2.0SFCM_SSP2_ST_bio_Baseline",2090,7988.19444444444,"IPCC SR15"
"4771","AIM/CGE 2.0SFCM_SSP2_ST_nuclear_1p5Degree",2090,7774.16666666667,"IPCC SR15"
"4772","AIM/CGE 2.0SFCM_SSP2_ST_nuclear_2Degree",2090,8154.58333333333,"IPCC SR15"
"4773","AIM/CGE 2.0SFCM_SSP2_ST_nuclear_Baseline",2090,7974.22222222222,"IPCC SR15"
"4774","AIM/CGE 2.0SFCM_SSP2_ST_solar_1p5Degree",2090,7656.11111111111,"IPCC SR15"
"4775","AIM/CGE 2.0SFCM_SSP2_ST_solar_2Degree",2090,8251.44444444445,"IPCC SR15"
"4776","AIM/CGE 2.0SFCM_SSP2_ST_solar_Baseline",2090,8000.22222222222,"IPCC SR15"
"4777","AIM/CGE 2.0SFCM_SSP2_ST_wind_1p5Degree",2090,7665.08333333333,"IPCC SR15"
"4778","AIM/CGE 2.0SFCM_SSP2_ST_wind_2Degree",2090,8257.63888888889,"IPCC SR15"
"4779","AIM/CGE 2.0SFCM_SSP2_ST_wind_Baseline",2090,8001.25,"IPCC SR15"
"4780","AIM/CGE 2.0SFCM_SSP2_SupTech_1p5Degree",2090,7376.19444444444,"IPCC SR15"
"4781","AIM/CGE 2.0SFCM_SSP2_SupTech_2Degree",2090,7568.36111111111,"IPCC SR15"
"4782","AIM/CGE 2.0SFCM_SSP2_SupTech_Baseline",2090,7934.27777777778,"IPCC SR15"
"4783","AIM/CGE 2.0SFCM_SSP2_combined_1p5Degree",2090,5194.91666666667,"IPCC SR15"
"4784","AIM/CGE 2.0SFCM_SSP2_combined_2Degree",2090,5900.97222222222,"IPCC SR15"
"4785","AIM/CGE 2.0SFCM_SSP2_combined_Baseline",2090,6716.08333333333,"IPCC SR15"
"4786","AIM/CGE 2.0SSP1-19",2090,7117.22222222222,"IPCC SR15"
"4787","AIM/CGE 2.0SSP1-26",2090,7749.61111111111,"IPCC SR15"
"4788","AIM/CGE 2.0SSP1-34",2090,7879.80555555556,"IPCC SR15"
"4789","AIM/CGE 2.0SSP1-45",2090,7684.83333333333,"IPCC SR15"
"4790","AIM/CGE 2.0SSP1-Baseline",2090,6583.5,"IPCC SR15"
"4791","AIM/CGE 2.0SSP2-19",2090,7370.27777777778,"IPCC SR15"
"4792","AIM/CGE 2.0SSP2-26",2090,8064.30555555556,"IPCC SR15"
"4793","AIM/CGE 2.0SSP2-34",2090,8353.19444444445,"IPCC SR15"
"4794","AIM/CGE 2.0SSP2-45",2090,8102.47222222222,"IPCC SR15"
"4795","AIM/CGE 2.0SSP2-60",2090,7682.5,"IPCC SR15"
"4796","AIM/CGE 2.0SSP2-Baseline",2090,8112.41666666667,"IPCC SR15"
"4797","AIM/CGE 2.0SSP3-34",2090,8831.63888888889,"IPCC SR15"
"4798","AIM/CGE 2.0SSP3-45",2090,8710.55555555555,"IPCC SR15"
"4799","AIM/CGE 2.0SSP3-60",2090,8180.75,"IPCC SR15"
"4800","AIM/CGE 2.0SSP3-Baseline",2090,8000.41666666667,"IPCC SR15"
"4801","AIM/CGE 2.0SSP4-26",2090,7448.94444444444,"IPCC SR15"
"4802","AIM/CGE 2.0SSP4-34",2090,7483.75,"IPCC SR15"
"4803","AIM/CGE 2.0SSP4-45",2090,7513.47222222222,"IPCC SR15"
"4804","AIM/CGE 2.0SSP4-Baseline",2090,6336.88888888889,"IPCC SR15"
"4805","AIM/CGE 2.0SSP5-26",2090,8225.63888888889,"IPCC SR15"
"4806","AIM/CGE 2.0SSP5-34",2090,8831.63888888889,"IPCC SR15"
"4807","AIM/CGE 2.0SSP5-45",2090,8626.36111111111,"IPCC SR15"
"4808","AIM/CGE 2.0SSP5-60",2090,8282.55555555555,"IPCC SR15"
"4809","AIM/CGE 2.0SSP5-Baseline",2090,8310.13888888889,"IPCC SR15"
"4810","AIM/CGE 2.1CD-LINKS_INDCi",2090,6694.11111111111,"IPCC SR15"
"4811","AIM/CGE 2.1CD-LINKS_NPi",2090,7779.33333333333,"IPCC SR15"
"4812","AIM/CGE 2.1CD-LINKS_NPi2020_1000",2090,5340.83333333333,"IPCC SR15"
"4813","AIM/CGE 2.1CD-LINKS_NPi2020_1600",2090,6343.41666666667,"IPCC SR15"
"4814","AIM/CGE 2.1CD-LINKS_NPi2020_400",2090,7102.19444444444,"IPCC SR15"
"4815","AIM/CGE 2.1CD-LINKS_NoPolicy",2090,8019.47222222222,"IPCC SR15"
"4816","AIM/CGE 2.1EMF33_Baseline",2090,7426.66666666667,"IPCC SR15"
"4817","AIM/CGE 2.1EMF33_Med2C_cost100",2090,5528.11111111111,"IPCC SR15"
"4818","AIM/CGE 2.1EMF33_Med2C_full",2090,5284.22222222222,"IPCC SR15"
"4819","AIM/CGE 2.1EMF33_Med2C_nobeccs",2090,7077.33333333333,"IPCC SR15"
"4820","AIM/CGE 2.1EMF33_Med2C_nofuel",2090,7668.77777777778,"IPCC SR15"
"4821","AIM/CGE 2.1EMF33_Med2C_none",2090,7782.05555555556,"IPCC SR15"
"4822","AIM/CGE 2.1EMF33_WB2C_cost100",2090,6462.75,"IPCC SR15"
"4823","AIM/CGE 2.1EMF33_WB2C_full",2090,5916.33333333333,"IPCC SR15"
"4824","AIM/CGE 2.1EMF33_tax_hi_full",2090,8831.63888888889,"IPCC SR15"
"4825","AIM/CGE 2.1EMF33_tax_hi_none",2090,8831.63888888889,"IPCC SR15"
"4826","AIM/CGE 2.1EMF33_tax_lo_full",2090,8831.63888888889,"IPCC SR15"
"4827","AIM/CGE 2.1EMF33_tax_lo_none",2090,8831.63888888889,"IPCC SR15"
"4828","AIM/CGE 2.1TERL_15D_LowCarbonTransportPolicy",2090,5053.80555555556,"IPCC SR15"
"4829","AIM/CGE 2.1TERL_15D_NoTransportPolicy",2090,5881.05555555556,"IPCC SR15"
"4830","AIM/CGE 2.1TERL_2D_LowCarbonTransportPolicy",2090,7247.58333333333,"IPCC SR15"
"4831","AIM/CGE 2.1TERL_2D_NoTransportPolicy",2090,7579.27777777778,"IPCC SR15"
"4832","AIM/CGE 2.1TERL_Baseline_LowCarbonTransportPolicy",2090,7977.44444444444,"IPCC SR15"
"4833","AIM/CGE 2.1TERL_Baseline_NoTransportPolicy",2090,7969.27777777778,"IPCC SR15"
"4834","IMAGE 3.0.1ADVANCE_2020_1.5C-2100",2090,7033.81105833333,"IPCC SR15"
"4835","IMAGE 3.0.1ADVANCE_2020_Med2C",2090,6879.87484444444,"IPCC SR15"
"4836","IMAGE 3.0.1ADVANCE_2020_WB2C",2090,7037.72501388889,"IPCC SR15"
"4837","IMAGE 3.0.1ADVANCE_2030_Med2C",2090,6944.00568888889,"IPCC SR15"
"4838","IMAGE 3.0.1ADVANCE_2030_WB2C",2090,6950.91086111111,"IPCC SR15"
"4839","IMAGE 3.0.1ADVANCE_INDC",2090,7208.20565277778,"IPCC SR15"
"4840","IMAGE 3.0.1ADVANCE_NoPolicy",2090,7223.14183055556,"IPCC SR15"
"4841","IMAGE 3.0.1ADVANCE_Reference",2090,7192.51683611111,"IPCC SR15"
"4842","IMAGE 3.0.1CD-LINKS_INDCi",2090,6886.76408888889,"IPCC SR15"
"4843","IMAGE 3.0.1CD-LINKS_NPi",2090,6919.42513888889,"IPCC SR15"
"4844","IMAGE 3.0.1CD-LINKS_NPi2020_1000",2090,6629.05856111111,"IPCC SR15"
"4845","IMAGE 3.0.1CD-LINKS_NPi2020_1600",2090,6616.03896944444,"IPCC SR15"
"4846","IMAGE 3.0.1CD-LINKS_NPi2020_400",2090,6666.00277222222,"IPCC SR15"
"4847","IMAGE 3.0.1CD-LINKS_NoPolicy",2090,6928.14449722222,"IPCC SR15"
"4848","IMAGE 3.0.1IMA15-AGInt",2090,7030.23331666667,"IPCC SR15"
"4849","IMAGE 3.0.1IMA15-Def",2090,7068.541725,"IPCC SR15"
"4850","IMAGE 3.0.1IMA15-Eff",2090,7056.06940555556,"IPCC SR15"
"4851","IMAGE 3.0.1IMA15-LiStCh",2090,6958.14143888889,"IPCC SR15"
"4852","IMAGE 3.0.1IMA15-LoNCO2",2090,6891.46936944444,"IPCC SR15"
"4853","IMAGE 3.0.1IMA15-Pop",2090,7166.94983055556,"IPCC SR15"
"4854","IMAGE 3.0.1IMA15-RenElec",2090,5966.952675,"IPCC SR15"
"4855","IMAGE 3.0.1IMA15-TOT",2090,6246.38350277778,"IPCC SR15"
"4856","IMAGE 3.0.1SSP1-19",2090,6194.49457777778,"IPCC SR15"
"4857","IMAGE 3.0.1SSP1-26",2090,6765.50826666667,"IPCC SR15"
"4858","IMAGE 3.0.1SSP1-34",2090,6875.21109444444,"IPCC SR15"
"4859","IMAGE 3.0.1SSP1-45",2090,6969.50271944444,"IPCC SR15"
"4860","IMAGE 3.0.1SSP1-Baseline",2090,7030.21966111111,"IPCC SR15"
"4861","IMAGE 3.0.1SSP2-26",2090,6938.60010555556,"IPCC SR15"
"4862","IMAGE 3.0.1SSP2-34",2090,6843.32487222222,"IPCC SR15"
"4863","IMAGE 3.0.1SSP2-45",2090,7116.99171666667,"IPCC SR15"
"4864","IMAGE 3.0.1SSP2-60",2090,7179.236125,"IPCC SR15"
"4865","IMAGE 3.0.1SSP2-Baseline",2090,7223.14695,"IPCC SR15"
"4866","IMAGE 3.0.1SSP3-34",2090,7060.61368888889,"IPCC SR15"
"4867","IMAGE 3.0.1SSP3-45",2090,7255.71925277778,"IPCC SR15"
"4868","IMAGE 3.0.1SSP3-60",2090,7170.46385833333,"IPCC SR15"
"4869","IMAGE 3.0.1SSP3-Baseline",2090,7201.56671944444,"IPCC SR15"
"4870","IMAGE 3.0.1SSP4-26",2090,6765.48039166667,"IPCC SR15"
"4871","IMAGE 3.0.1SSP4-34",2090,6879.28888888889,"IPCC SR15"
"4872","IMAGE 3.0.1SSP4-45",2090,6907.63320833333,"IPCC SR15"
"4873","IMAGE 3.0.1SSP4-60",2090,7156.58069444444,"IPCC SR15"
"4874","IMAGE 3.0.1SSP4-Baseline",2090,7161.62218611111,"IPCC SR15"
"4875","IMAGE 3.0.1SSP5-34",2090,7169.05813333333,"IPCC SR15"
"4876","IMAGE 3.0.1SSP5-45",2090,7075.51118333333,"IPCC SR15"
"4877","IMAGE 3.0.1SSP5-60",2090,7153.16110277778,"IPCC SR15"
"4878","IMAGE 3.0.1SSP5-Baseline",2090,7217.24188333333,"IPCC SR15"
"4879","IMAGE 3.0.2EMF33_Baseline",2090,7222.82780555556,"IPCC SR15"
"4880","IMAGE 3.0.2EMF33_Med2C_cost100",2090,6986.98638333333,"IPCC SR15"
"4881","IMAGE 3.0.2EMF33_Med2C_full",2090,7016.58908333333,"IPCC SR15"
"4882","IMAGE 3.0.2EMF33_Med2C_limbio",2090,6920.33080833333,"IPCC SR15"
"4883","IMAGE 3.0.2EMF33_Med2C_nobeccs",2090,7055.15576944444,"IPCC SR15"
"4884","IMAGE 3.0.2EMF33_Med2C_nofuel",2090,6984.13909444444,"IPCC SR15"
"4885","IMAGE 3.0.2EMF33_Med2C_none",2090,7063.08323611111,"IPCC SR15"
"4886","IMAGE 3.0.2EMF33_WB2C_cost100",2090,6966.06094166667,"IPCC SR15"
"4887","IMAGE 3.0.2EMF33_WB2C_full",2090,7021.20561666667,"IPCC SR15"
"4888","IMAGE 3.0.2EMF33_WB2C_limbio",2090,7087.37194722222,"IPCC SR15"
"4889","IMAGE 3.0.2EMF33_WB2C_nobeccs",2090,7088.37489722222,"IPCC SR15"
"4890","IMAGE 3.0.2EMF33_WB2C_nofuel",2090,7065.69443611111,"IPCC SR15"
"4891","IMAGE 3.0.2EMF33_tax_hi_full",2090,6874.933475,"IPCC SR15"
"4892","IMAGE 3.0.2EMF33_tax_hi_none",2090,6960.73329722222,"IPCC SR15"
"4893","IMAGE 3.0.2EMF33_tax_lo_full",2090,7075.31946666667,"IPCC SR15"
"4894","IMAGE 3.0.2EMF33_tax_lo_none",2090,7065.66940555556,"IPCC SR15"
"4895","MERGE-ETL 6.0BAU",2090,11388.8888888889,"IPCC SR15"
"4896","MERGE-ETL 6.0DAC15_50",2090,11888.8888888889,"IPCC SR15"
"4897","MERGE-ETL 6.0DAC2_66",2090,11611.1111111111,"IPCC SR15"
"4898","MESSAGE V.3GEA_Eff_1p5C",2090,8336.66666666667,"IPCC SR15"
"4899","MESSAGE V.3GEA_Eff_1p5C_Delay2020",2090,8475.83333333333,"IPCC SR15"
"4900","MESSAGE V.3GEA_Eff_2C_Delay2020",2090,7585,"IPCC SR15"
"4901","MESSAGE V.3GEA_Eff_AdvNCO2_1p5C",2090,7381.11111111111,"IPCC SR15"
"4902","MESSAGE V.3GEA_Eff_base",2090,5961.38888888889,"IPCC SR15"
"4903","MESSAGE V.3GEA_Mix_1p5C_AdvNCO2_PartialDelay2020",2090,9214.72222222222,"IPCC SR15"
"4904","MESSAGE V.3GEA_Mix_1p5C_AdvTrans_PartialDelay2020",2090,9214.72222222222,"IPCC SR15"
"4905","MESSAGE V.3GEA_Mix_2C_AdvNCO2_PartialDelay2020",2090,9214.72222222222,"IPCC SR15"
"4906","MESSAGE V.3GEA_Mix_2C_AdvTrans_PartialDelay2020",2090,9214.72222222222,"IPCC SR15"
"4907","MESSAGE V.3GEA_Mix_base",2090,6098.88888888889,"IPCC SR15"
"4908","MESSAGE-GLOBIOM 1.0ADVANCE_2020_1.5C-2100",2090,10421.3888888889,"IPCC SR15"
"4909","MESSAGE-GLOBIOM 1.0ADVANCE_2020_Med2C",2090,10316.3888888889,"IPCC SR15"
"4910","MESSAGE-GLOBIOM 1.0ADVANCE_2020_WB2C",2090,10417.7777777778,"IPCC SR15"
"4911","MESSAGE-GLOBIOM 1.0ADVANCE_2030_Med2C",2090,10251.3888888889,"IPCC SR15"
"4912","MESSAGE-GLOBIOM 1.0ADVANCE_2030_Price1.5C",2090,10421.3888888889,"IPCC SR15"
"4913","MESSAGE-GLOBIOM 1.0ADVANCE_2030_WB2C",2090,10421.3888888889,"IPCC SR15"
"4914","MESSAGE-GLOBIOM 1.0ADVANCE_INDC",2090,8519.16666666667,"IPCC SR15"
"4915","MESSAGE-GLOBIOM 1.0ADVANCE_NoPolicy",2090,6814.44444444444,"IPCC SR15"
"4916","MESSAGE-GLOBIOM 1.0ADVANCE_Reference",2090,8413.88888888889,"IPCC SR15"
"4917","MESSAGE-GLOBIOM 1.0EMF33_1.5C_cost100",2090,10418.0199305556,"IPCC SR15"
"4918","MESSAGE-GLOBIOM 1.0EMF33_1.5C_full",2090,10418.0199222222,"IPCC SR15"
"4919","MESSAGE-GLOBIOM 1.0EMF33_Baseline",2090,6149.93021388889,"IPCC SR15"
"4920","MESSAGE-GLOBIOM 1.0EMF33_Med2C_cost100",2090,10378.2762861111,"IPCC SR15"
"4921","MESSAGE-GLOBIOM 1.0EMF33_Med2C_full",2090,10345.9606305556,"IPCC SR15"
"4922","MESSAGE-GLOBIOM 1.0EMF33_Med2C_limbio",2090,10396.8920305556,"IPCC SR15"
"4923","MESSAGE-GLOBIOM 1.0EMF33_Med2C_nobeccs",2090,10417.7469916667,"IPCC SR15"
"4924","MESSAGE-GLOBIOM 1.0EMF33_Med2C_nofuel",2090,10338.8995777778,"IPCC SR15"
"4925","MESSAGE-GLOBIOM 1.0EMF33_Med2C_none",2090,10417.7470222222,"IPCC SR15"
"4926","MESSAGE-GLOBIOM 1.0EMF33_WB2C_cost100",2090,10417.7469916667,"IPCC SR15"
"4927","MESSAGE-GLOBIOM 1.0EMF33_WB2C_full",2090,10417.7470194444,"IPCC SR15"
"4928","MESSAGE-GLOBIOM 1.0EMF33_WB2C_limbio",2090,10421.2540694444,"IPCC SR15"
"4929","MESSAGE-GLOBIOM 1.0EMF33_WB2C_nofuel",2090,10413.9613194444,"IPCC SR15"
"4930","MESSAGE-GLOBIOM 1.0EMF33_tax_hi_full",2090,10395.6342888889,"IPCC SR15"
"4931","MESSAGE-GLOBIOM 1.0EMF33_tax_hi_none",2090,10395.6342861111,"IPCC SR15"
"4932","MESSAGE-GLOBIOM 1.0EMF33_tax_lo_full",2090,9594.43648611111,"IPCC SR15"
"4933","MESSAGE-GLOBIOM 1.0EMF33_tax_lo_none",2090,9685.55249166667,"IPCC SR15"
"4934","MESSAGE-GLOBIOM 1.0SSP1-19",2090,10353.6111111111,"IPCC SR15"
"4935","MESSAGE-GLOBIOM 1.0SSP1-26",2090,9774.16666666667,"IPCC SR15"
"4936","MESSAGE-GLOBIOM 1.0SSP1-34",2090,8721.11111111111,"IPCC SR15"
"4937","MESSAGE-GLOBIOM 1.0SSP1-45",2090,8496.38888888889,"IPCC SR15"
"4938","MESSAGE-GLOBIOM 1.0SSP1-Baseline",2090,6952.77777777778,"IPCC SR15"
"4939","MESSAGE-GLOBIOM 1.0SSP2-19",2090,10421.3888888889,"IPCC SR15"
"4940","MESSAGE-GLOBIOM 1.0SSP2-26",2090,10396.3888888889,"IPCC SR15"
"4941","MESSAGE-GLOBIOM 1.0SSP2-34",2090,9917.5,"IPCC SR15"
"4942","MESSAGE-GLOBIOM 1.0SSP2-45",2090,9525.27777777778,"IPCC SR15"
"4943","MESSAGE-GLOBIOM 1.0SSP2-60",2090,7040.55555555556,"IPCC SR15"
"4944","MESSAGE-GLOBIOM 1.0SSP2-Baseline",2090,6855,"IPCC SR15"
"4945","MESSAGE-GLOBIOM 1.0SSP3-34",2090,10418.8888888889,"IPCC SR15"
"4946","MESSAGE-GLOBIOM 1.0SSP3-45",2090,10413.8888888889,"IPCC SR15"
"4947","MESSAGE-GLOBIOM 1.0SSP3-60",2090,10413.6111111111,"IPCC SR15"
"4948","MESSAGE-GLOBIOM 1.0SSP3-Baseline",2090,9299.44444444445,"IPCC SR15"
"4949","MESSAGEix-GLOBIOM 1.0CD-LINKS_INDCi",2090,7008.16766111111,"IPCC SR15"
"4950","MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi",2090,6919.36604166667,"IPCC SR15"
"4951","MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_1000",2090,10412.9985666667,"IPCC SR15"
"4952","MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_1600",2090,10270.4925861111,"IPCC SR15"
"4953","MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_400",2090,10417.7469555556,"IPCC SR15"
"4954","MESSAGEix-GLOBIOM 1.0CD-LINKS_NoPolicy",2090,6894.49203888889,"IPCC SR15"
"4955","MESSAGEix-GLOBIOM 1.0LowEnergyDemand",2090,7222.87413611111,"IPCC SR15"
"4956","POLES ADVANCEADVANCE_2020_1.5C-2100",2090,6585.41416111111,"IPCC SR15"
"4957","POLES ADVANCEADVANCE_2020_Med2C",2090,6435.47767777778,"IPCC SR15"
"4958","POLES ADVANCEADVANCE_2020_WB2C",2090,6645.02988888889,"IPCC SR15"
"4959","POLES ADVANCEADVANCE_2030_1.5C-2100",2090,6698.50801388889,"IPCC SR15"
"4960","POLES ADVANCEADVANCE_2030_Med2C",2090,6391.7048,"IPCC SR15"
"4961","POLES ADVANCEADVANCE_2030_Price1.5C",2090,6633.93139166667,"IPCC SR15"
"4962","POLES ADVANCEADVANCE_2030_WB2C",2090,6617.61045555556,"IPCC SR15"
"4963","POLES ADVANCEADVANCE_INDC",2090,6278.75897222222,"IPCC SR15"
"4964","POLES ADVANCEADVANCE_NoPolicy",2090,6037.34452777778,"IPCC SR15"
"4965","POLES ADVANCEADVANCE_Reference",2090,6037.87862222222,"IPCC SR15"
"4966","POLES CD-LINKSCD-LINKS_INDCi",2090,5556.93573333333,"IPCC SR15"
"4967","POLES CD-LINKSCD-LINKS_NPi",2090,5648.54198055556,"IPCC SR15"
"4968","POLES CD-LINKSCD-LINKS_NPi2020_1000",2090,5695.43891388889,"IPCC SR15"
"4969","POLES CD-LINKSCD-LINKS_NPi2020_1600",2090,5698.65703611111,"IPCC SR15"
"4970","POLES CD-LINKSCD-LINKS_NPi2020_400",2090,5719.36501388889,"IPCC SR15"
"4971","POLES CD-LINKSCD-LINKS_NoPolicy",2090,5650.82232222222,"IPCC SR15"
"4972","POLES EMF33EMF33_1.5C_cost100",2090,6407.80766666667,"IPCC SR15"
"4973","POLES EMF33EMF33_1.5C_full",2090,6275.24958611111,"IPCC SR15"
"4974","POLES EMF33EMF33_1.5C_limbio",2090,10299.5109555556,"IPCC SR15"
"4975","POLES EMF33EMF33_1.5C_nofuel",2090,6412.55749722222,"IPCC SR15"
"4976","POLES EMF33EMF33_Baseline",2090,5785.93306944444,"IPCC SR15"
"4977","POLES EMF33EMF33_Med2C_cost100",2090,6152.81423055556,"IPCC SR15"
"4978","POLES EMF33EMF33_Med2C_full",2090,6129.90114444444,"IPCC SR15"
"4979","POLES EMF33EMF33_Med2C_limbio",2090,6632.68672222222,"IPCC SR15"
"4980","POLES EMF33EMF33_Med2C_nobeccs",2090,6014.61569444444,"IPCC SR15"
"4981","POLES EMF33EMF33_Med2C_nofuel",2090,6125.20376944444,"IPCC SR15"
"4982","POLES EMF33EMF33_Med2C_none",2090,5946.99806666667,"IPCC SR15"
"4983","POLES EMF33EMF33_WB2C_cost100",2090,6221.73733055556,"IPCC SR15"
"4984","POLES EMF33EMF33_WB2C_full",2090,6219.21857222222,"IPCC SR15"
"4985","POLES EMF33EMF33_WB2C_limbio",2090,6731.50804444444,"IPCC SR15"
"4986","POLES EMF33EMF33_WB2C_nobeccs",2090,6126.46473888889,"IPCC SR15"
"4987","POLES EMF33EMF33_WB2C_nofuel",2090,6117.22787222222,"IPCC SR15"
"4988","POLES EMF33EMF33_WB2C_none",2090,6140.47421388889,"IPCC SR15"
"4989","POLES EMF33EMF33_tax_hi_full",2090,6337.81751111111,"IPCC SR15"
"4990","POLES EMF33EMF33_tax_hi_none",2090,6266.98493888889,"IPCC SR15"
"4991","POLES EMF33EMF33_tax_lo_full",2090,6069.06308055556,"IPCC SR15"
"4992","POLES EMF33EMF33_tax_lo_none",2090,6032.71219444444,"IPCC SR15"
"4993","REMIND 1.5EMC_Def_100$",2090,12084.4448944444,"IPCC SR15"
"4994","REMIND 1.5EMC_Def_30$",2090,12288.0554194444,"IPCC SR15"
"4995","REMIND 1.5EMC_LimSW_100$",2090,13665.8329444444,"IPCC SR15"
"4996","REMIND 1.5EMC_LimSW_30$",2090,13499.999575,"IPCC SR15"
"4997","REMIND 1.5EMC_NucPO_100$",2090,12043.3330527778,"IPCC SR15"
"4998","REMIND 1.5EMC_NucPO_30$",2090,12260.5556916667,"IPCC SR15"
"4999","REMIND 1.5EMC_lowEI_100$",2090,10530.0002638889,"IPCC SR15"
